,Content ID,User ID,Type of Reaction,Sentiment,Score,Type of Content,Category
1236,87349e5b-eda4-4ae6-94d7-c42b9c5f03e9,c07fd88f-9e7b-47eb-8477-8fcbffb7c5c8,heart,positive,60,GIF,healthy eating
1237,87349e5b-eda4-4ae6-94d7-c42b9c5f03e9,b7fb2028-4cfc-440b-a1b1-4101f12f7abe,want,positive,70,GIF,healthy eating
1238,87349e5b-eda4-4ae6-94d7-c42b9c5f03e9,3205ad12-726a-4b65-a15a-1a899a9d310b,want,positive,70,GIF,healthy eating
1239,87349e5b-eda4-4ae6-94d7-c42b9c5f03e9,571d7193-a3e6-4909-b25c-e891fc126f31,intrigued,positive,45,GIF,healthy eating
1240,87349e5b-eda4-4ae6-94d7-c42b9c5f03e9,c924f935-cff8-45c0-b4b7-5ed2c6cdaac8,intrigued,positive,45,GIF,healthy eating
1241,87349e5b-eda4-4ae6-94d7-c42b9c5f03e9,1879b698-1639-438e-a07e-ddd735f8d57c,intrigued,positive,45,GIF,healthy eating
1242,87349e5b-eda4-4ae6-94d7-c42b9c5f03e9,808f5b0d-17e3-44e1-b58e-7f35ebabaff2,adore,positive,72,GIF,healthy eating
1243,87349e5b-eda4-4ae6-94d7-c42b9c5f03e9,7b7b5825-2ae1-4119-99a7-e638f13267a0,adore,positive,72,GIF,healthy eating
1244,5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,4172c4ea-8fd9-4e50-bd2c-7020eab84f34,disgust,negative,0,video,culture
1245,5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,192a526b-4952-4bda-b659-4661dab12716,disgust,negative,0,video,culture
1246,5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,583f2bde-886d-4cf3-a5c4-7cb60cd25df3,disgust,negative,0,video,culture
1247,5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,cfe50481-7c50-48fa-97fa-89b6f137e1bd,dislike,negative,10,video,culture
1248,5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,ddc4db8e-0000-48c4-8fdb-d32af87fb823,scared,negative,15,video,culture
1249,5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,b1ceae0c-016d-421f-a6f0-488a7857f9f6,scared,negative,15,video,culture
1250,5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,002cd824-10f2-447c-8d1c-940325a1cdf4,scared,negative,15,video,culture
1251,5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,374634b7-aead-4f2f-9303-c15f456c4094,interested,positive,30,video,culture
1252,5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,a92660de-2154-4694-a86e-88cb81c8ea95,peeking,neutral,35,video,culture
1253,5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,f5d9a26e-986d-4d8e-a1c9-69493fb64736,peeking,neutral,35,video,culture
1254,5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,306662a5-e17a-44a4-bb67-cc858ae1dccd,peeking,neutral,35,video,culture
1255,5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,163daa38-8b77-48c9-9af6-37a6c1447ac2,cherish,positive,70,video,culture
1256,5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,5a1ab9a3-1983-4021-9557-d3700a276746,cherish,positive,70,video,culture
1257,5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,41b0ee09-2868-4c4b-a22d-b533a7fa46af,hate,negative,5,video,culture
1258,5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,d1a89d23-7d17-4949-9e1a-637317141f3d,indifferent,neutral,20,video,culture
1259,5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,2f112802-2501-45b5-a9d9-470cda6ef23e,indifferent,neutral,20,video,culture
1260,5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,fe37b2b4-ee09-4caf-aff5-fd15f6f083a1,super love,positive,75,video,culture
1261,5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,9a84c667-c913-47ce-be69-0f847dbfe0db,super love,positive,75,video,culture
1262,5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,8f41c07f-db4f-44f3-ae81-1f99cee047eb,super love,positive,75,video,culture
1263,5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,286516cf-d236-40de-8d28-7d0bd173125d,worried,negative,12,video,culture
1264,5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,56e65b5b-e1b4-4f67-b596-e75bf103783b,worried,negative,12,video,culture
1265,5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,f46eee2a-6024-4046-a6f4-5232366edb87,worried,negative,12,video,culture
1266,5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,104c4dcb-70d5-4d87-b5b5-8b67205891fe,like,positive,50,video,culture
1267,5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,df1e7940-d514-40aa-af3a-e742792c4b5e,like,positive,50,video,culture
1268,5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,e09aa625-3db7-49bd-be09-9aaa0c86a8bf,heart,positive,60,video,culture
1269,5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,5a1ab9a3-1983-4021-9557-d3700a276746,want,positive,70,video,culture
1270,5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,c7b6e374-1bef-48c3-8222-cc231dbd5cce,want,positive,70,video,culture
1271,5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,11f207c2-0113-47e5-aa9a-df2c7b91ac75,intrigued,positive,45,video,culture
1272,5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,afab7336-04d3-45fe-8917-0327c56e7435,intrigued,positive,45,video,culture
1273,5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,ad9f5c2f-aa30-4baf-b084-56b1a4b63b09,love,positive,65,video,culture
1274,5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,4baf648a-0ad5-412d-8250-5a0ff9289fbf,love,positive,65,video,culture
1275,5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,c7b6e374-1bef-48c3-8222-cc231dbd5cce,adore,positive,72,video,culture
1276,5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,ad4bd878-55e7-487c-a4db-470b23bbd832,adore,positive,72,video,culture
1277,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,5ad56e97-58f6-4e66-9b8f-5c16358a9a97,disgust,negative,0,GIF,soccer
1278,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,cd5fd7db-8715-41b7-8f4a-11a65b638d8e,disgust,negative,0,GIF,soccer
1279,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,b143cd2b-20b1-4e9c-9bb7-cfb359b33d01,disgust,negative,0,GIF,soccer
1280,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,8f41c07f-db4f-44f3-ae81-1f99cee047eb,dislike,negative,10,GIF,soccer
1281,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,e2377b94-f06a-49ed-a266-377c4b07e980,scared,negative,15,GIF,soccer
1282,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,683d880b-3ccf-4f4d-8182-96e7a7a884bd,scared,negative,15,GIF,soccer
1283,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,fc17ca61-7c66-4ceb-8504-32f58b438b45,interested,positive,30,GIF,soccer
1284,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,de1d478e-3552-4223-b039-d3086cc485ec,interested,positive,30,GIF,soccer
1285,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,ded166ee-173b-4a56-bc6d-464c35709670,interested,positive,30,GIF,soccer
1286,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,26c9a1fc-78b0-460b-8931-cec1dc87aa0d,interested,positive,30,GIF,soccer
1287,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,2bd9c167-e06c-47c1-a978-3403d6724606,interested,positive,30,GIF,soccer
1288,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,63e07d14-7bed-44b8-9cf0-4a7e9b2a99ea,interested,positive,30,GIF,soccer
1289,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,58fc0c8b-f669-4ee3-9a92-6d4290d85277,peeking,neutral,35,GIF,soccer
1290,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,1798905d-6c3a-4e5d-a9d1-ce429b1260d7,peeking,neutral,35,GIF,soccer
1291,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,dbacabf8-7ebd-4f22-a261-59d8dad306f1,peeking,neutral,35,GIF,soccer
1292,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,6e9c7f30-264a-4aa0-b3ac-36e852d10906,peeking,neutral,35,GIF,soccer
1293,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,4607d7b0-3313-49b8-9f73-5b8227fc5b67,cherish,positive,70,GIF,soccer
1294,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,c07fd88f-9e7b-47eb-8477-8fcbffb7c5c8,cherish,positive,70,GIF,soccer
1295,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,e32722f4-69b1-4aff-b13b-8928ea08fd6a,cherish,positive,70,GIF,soccer
1296,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,7e263bf1-e036-4cc8-9cb8-9beec89027a3,hate,negative,5,GIF,soccer
1297,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,07061727-dc05-4411-ab78-79f95b1869a9,indifferent,neutral,20,GIF,soccer
1298,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,e32722f4-69b1-4aff-b13b-8928ea08fd6a,indifferent,neutral,20,GIF,soccer
1299,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,b76ebf8d-3f04-4e7f-aec8-22575f68d9e2,super love,positive,75,GIF,soccer
1300,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,afab7336-04d3-45fe-8917-0327c56e7435,super love,positive,75,GIF,soccer
1301,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,9be473d9-cfdf-4954-bae2-09b0555a8ebb,like,positive,50,GIF,soccer
1302,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,d2e48a3d-aeca-4b36-8550-f8cbb10d09b8,want,positive,70,GIF,soccer
1303,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,7918d465-0953-4f20-9e28-539e74c82e2f,want,positive,70,GIF,soccer
1304,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,acd90ee9-84cd-465e-88e3-f128dd0cc1da,intrigued,positive,45,GIF,soccer
1305,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,e89d4cb0-3bec-43b8-8060-719983fe68a9,intrigued,positive,45,GIF,soccer
1306,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,26c9a1fc-78b0-460b-8931-cec1dc87aa0d,intrigued,positive,45,GIF,soccer
1307,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,e79a2e98-57b4-4469-8da4-87f338460d42,intrigued,positive,45,GIF,soccer
1308,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,f9ecf6a2-8402-43b3-bf22-8cd54394ea02,intrigued,positive,45,GIF,soccer
1309,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,9e9c6089-692f-406c-afee-50f62c127e9d,intrigued,positive,45,GIF,soccer
1310,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,168e6d97-0b9c-45d0-ba57-cabc8c60d428,intrigued,positive,45,GIF,soccer
1311,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,1ee25417-3648-4220-9b8f-fc82d1ef450c,intrigued,positive,45,GIF,soccer
1312,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,d0ea9a00-4ea9-4c81-b16a-a20b72f824ea,love,positive,65,GIF,soccer
1313,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,b7fb2028-4cfc-440b-a1b1-4101f12f7abe,love,positive,65,GIF,soccer
1314,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,3a80467c-0f1f-49ca-b904-1938ea2177a9,adore,positive,72,GIF,soccer
1315,026973ef-4b73-4901-9160-bc9e04516057,9b8a3e97-eee6-4de5-ab88-e00d2c0db6b9,disgust,negative,0,audio,culture
1316,026973ef-4b73-4901-9160-bc9e04516057,05d7e77f-a18a-4358-a23a-46c560b3682e,disgust,negative,0,audio,culture
1317,026973ef-4b73-4901-9160-bc9e04516057,17bc2431-754a-46e8-81e2-32820d3fc612,dislike,negative,10,audio,culture
1318,026973ef-4b73-4901-9160-bc9e04516057,76a034b7-e163-4735-a15b-b0ff645ca627,interested,positive,30,audio,culture
1319,026973ef-4b73-4901-9160-bc9e04516057,274ac4ac-395a-4f70-90e5-9771ac3db11b,interested,positive,30,audio,culture
1320,026973ef-4b73-4901-9160-bc9e04516057,5d33137a-3306-4d5f-8ab1-48d2446a12b0,interested,positive,30,audio,culture
1321,026973ef-4b73-4901-9160-bc9e04516057,b827588c-31b2-47f3-916a-a1dbf7987f50,interested,positive,30,audio,culture
1322,026973ef-4b73-4901-9160-bc9e04516057,8dda1a41-9e57-4944-bd36-18c0ac343b13,interested,positive,30,audio,culture
1323,026973ef-4b73-4901-9160-bc9e04516057,2c32ac39-926d-4473-801f-5733222ad74f,interested,positive,30,audio,culture
1324,026973ef-4b73-4901-9160-bc9e04516057,e206e31b-5f85-4964-b6ea-d7ee5324def1,peeking,neutral,35,audio,culture
1325,026973ef-4b73-4901-9160-bc9e04516057,47def058-01cc-478f-9830-eaddcccac633,cherish,positive,70,audio,culture
1326,026973ef-4b73-4901-9160-bc9e04516057,76a034b7-e163-4735-a15b-b0ff645ca627,hate,negative,5,audio,culture
1327,026973ef-4b73-4901-9160-bc9e04516057,48e26178-5cdd-4568-9990-d3bc5937910b,indifferent,neutral,20,audio,culture
1328,026973ef-4b73-4901-9160-bc9e04516057,5897490a-0aaa-49c9-b63e-0da83088e3e0,indifferent,neutral,20,audio,culture
1329,026973ef-4b73-4901-9160-bc9e04516057,f7d73e35-248c-4369-9e4d-1f38bea06a5f,super love,positive,75,audio,culture
1330,026973ef-4b73-4901-9160-bc9e04516057,a6f003be-b0fd-4100-b4cc-f568a21b9745,super love,positive,75,audio,culture
1331,026973ef-4b73-4901-9160-bc9e04516057,77a7b81e-96f7-4e5a-92c7-5b07f7333913,like,positive,50,audio,culture
1332,026973ef-4b73-4901-9160-bc9e04516057,ec2729db-9794-466e-93ba-a19402e16bef,like,positive,50,audio,culture
1333,026973ef-4b73-4901-9160-bc9e04516057,d4dc38d4-5c80-428f-95da-b746a275531c,heart,positive,60,audio,culture
1334,026973ef-4b73-4901-9160-bc9e04516057,b1ceae0c-016d-421f-a6f0-488a7857f9f6,heart,positive,60,audio,culture
1335,026973ef-4b73-4901-9160-bc9e04516057,80c36ce2-2cef-4a47-a563-d2a60a2b1825,heart,positive,60,audio,culture
1336,026973ef-4b73-4901-9160-bc9e04516057,64b33556-9ecf-4ebc-8b4c-f829ab1a4881,want,positive,70,audio,culture
1337,026973ef-4b73-4901-9160-bc9e04516057,aa71ef91-252d-4c99-92ad-cf617f09fced,want,positive,70,audio,culture
1338,026973ef-4b73-4901-9160-bc9e04516057,0f1f6aef-b094-4b4d-b6b6-412ebc42c12b,want,positive,70,audio,culture
1339,026973ef-4b73-4901-9160-bc9e04516057,fdbaec82-bc98-47b8-8fe6-4aec7524e8e3,want,positive,70,audio,culture
1340,026973ef-4b73-4901-9160-bc9e04516057,4291e9a9-b4a8-42e1-b032-520b16f93888,intrigued,positive,45,audio,culture
1341,026973ef-4b73-4901-9160-bc9e04516057,1798905d-6c3a-4e5d-a9d1-ce429b1260d7,intrigued,positive,45,audio,culture
1342,026973ef-4b73-4901-9160-bc9e04516057,23483ddd-e43e-4c5f-a1b7-5392410aa8d1,love,positive,65,audio,culture
1343,026973ef-4b73-4901-9160-bc9e04516057,5ffd8b51-164e-47e2-885e-8b8c46eb63ed,love,positive,65,audio,culture
1344,026973ef-4b73-4901-9160-bc9e04516057,b8c653b5-0118-4d7e-9bde-07c2de90f0ff,love,positive,65,audio,culture
1345,026973ef-4b73-4901-9160-bc9e04516057,e2377b94-f06a-49ed-a266-377c4b07e980,adore,positive,72,audio,culture
1346,026973ef-4b73-4901-9160-bc9e04516057,427fa55b-7f49-4981-bcd7-59fee8efb512,adore,positive,72,audio,culture
1347,026973ef-4b73-4901-9160-bc9e04516057,54a8e072-5369-4122-9189-43b55e1a4ba2,adore,positive,72,audio,culture
1348,f08bdab2-b888-484e-8fd9-919e6ed86c12,89d6bd9d-ce6b-42e5-bb9b-ece3b338396d,disgust,negative,0,audio,education
1349,f08bdab2-b888-484e-8fd9-919e6ed86c12,f11e8adf-a550-4e7a-ab81-dbccd952dff8,dislike,negative,10,audio,education
1350,f08bdab2-b888-484e-8fd9-919e6ed86c12,a6668254-c779-424c-8c8b-1762bf45916e,scared,negative,15,audio,education
1351,f08bdab2-b888-484e-8fd9-919e6ed86c12,1545ddaf-2b75-4143-82fe-b88966aee4fb,scared,negative,15,audio,education
1352,f08bdab2-b888-484e-8fd9-919e6ed86c12,40e643fb-369c-4ecb-beb7-810114f331fa,scared,negative,15,audio,education
1353,f08bdab2-b888-484e-8fd9-919e6ed86c12,9b8a3e97-eee6-4de5-ab88-e00d2c0db6b9,scared,negative,15,audio,education
1354,f08bdab2-b888-484e-8fd9-919e6ed86c12,5fbf758a-376b-472c-8aca-a87ff1db3e6d,scared,negative,15,audio,education
1355,f08bdab2-b888-484e-8fd9-919e6ed86c12,3205ad12-726a-4b65-a15a-1a899a9d310b,scared,negative,15,audio,education
1356,f08bdab2-b888-484e-8fd9-919e6ed86c12,d81dc9d9-a614-40f1-9dd4-7a4a05bac243,scared,negative,15,audio,education
1357,f08bdab2-b888-484e-8fd9-919e6ed86c12,b827588c-31b2-47f3-916a-a1dbf7987f50,interested,positive,30,audio,education
1358,f08bdab2-b888-484e-8fd9-919e6ed86c12,07061727-dc05-4411-ab78-79f95b1869a9,interested,positive,30,audio,education
1359,f08bdab2-b888-484e-8fd9-919e6ed86c12,80c36ce2-2cef-4a47-a563-d2a60a2b1825,peeking,neutral,35,audio,education
1360,f08bdab2-b888-484e-8fd9-919e6ed86c12,c924f935-cff8-45c0-b4b7-5ed2c6cdaac8,peeking,neutral,35,audio,education
1361,f08bdab2-b888-484e-8fd9-919e6ed86c12,9e9c6089-692f-406c-afee-50f62c127e9d,peeking,neutral,35,audio,education
1362,f08bdab2-b888-484e-8fd9-919e6ed86c12,0f21b6d6-7be6-484c-9698-d851ad7d43c5,peeking,neutral,35,audio,education
1363,f08bdab2-b888-484e-8fd9-919e6ed86c12,22056f9e-4654-44e9-930d-2fabdeb80f95,cherish,positive,70,audio,education
1364,f08bdab2-b888-484e-8fd9-919e6ed86c12,a94a7d87-65df-4c21-847a-0e8af6cb5c02,cherish,positive,70,audio,education
1365,f08bdab2-b888-484e-8fd9-919e6ed86c12,77a7b81e-96f7-4e5a-92c7-5b07f7333913,cherish,positive,70,audio,education
1366,f08bdab2-b888-484e-8fd9-919e6ed86c12,0c5b0547-820a-4beb-832e-3162f74ccfa7,hate,negative,5,audio,education
1367,f08bdab2-b888-484e-8fd9-919e6ed86c12,db0066e1-83cc-43f3-990b-983010aa5370,indifferent,neutral,20,audio,education
1368,f08bdab2-b888-484e-8fd9-919e6ed86c12,132b1407-16fa-48f8-8112-3e426974bbb7,super love,positive,75,audio,education
1369,f08bdab2-b888-484e-8fd9-919e6ed86c12,9e9cf8e7-6731-47da-bc0f-3a487e835586,super love,positive,75,audio,education
1370,f08bdab2-b888-484e-8fd9-919e6ed86c12,6e9c7f30-264a-4aa0-b3ac-36e852d10906,super love,positive,75,audio,education
1371,f08bdab2-b888-484e-8fd9-919e6ed86c12,19fa2bc2-96ab-45b6-99de-1995c2bee330,worried,negative,12,audio,education
1372,f08bdab2-b888-484e-8fd9-919e6ed86c12,af647535-dae8-4ca3-9203-bf4bfc607ffe,worried,negative,12,audio,education
1373,f08bdab2-b888-484e-8fd9-919e6ed86c12,e09aa625-3db7-49bd-be09-9aaa0c86a8bf,worried,negative,12,audio,education
1374,f08bdab2-b888-484e-8fd9-919e6ed86c12,6ecb39b1-8f85-44f1-b2f3-0cffcba4d731,like,positive,50,audio,education
1375,f08bdab2-b888-484e-8fd9-919e6ed86c12,ed5e1675-94a8-482c-8b43-1b9bb71d0495,like,positive,50,audio,education
1376,f08bdab2-b888-484e-8fd9-919e6ed86c12,3e65775b-36e4-495d-9c45-28127fb3da5f,heart,positive,60,audio,education
1377,f08bdab2-b888-484e-8fd9-919e6ed86c12,583f2bde-886d-4cf3-a5c4-7cb60cd25df3,heart,positive,60,audio,education
1378,f08bdab2-b888-484e-8fd9-919e6ed86c12,a483c273-aee5-44bc-883e-d6963157aa4c,heart,positive,60,audio,education
1379,f08bdab2-b888-484e-8fd9-919e6ed86c12,ef56931b-540b-4166-9090-73ae48ac8d97,heart,positive,60,audio,education
1380,f08bdab2-b888-484e-8fd9-919e6ed86c12,48e834aa-fd4a-4206-93e8-ac8fdac613bc,heart,positive,60,audio,education
1381,f08bdab2-b888-484e-8fd9-919e6ed86c12,289044c8-e74c-4814-898a-b3b5eba6e46e,want,positive,70,audio,education
1382,f08bdab2-b888-484e-8fd9-919e6ed86c12,054b5d2a-7ee3-49c8-912a-1cf58389ae60,want,positive,70,audio,education
1383,f08bdab2-b888-484e-8fd9-919e6ed86c12,6fb7ead6-71f3-4f57-94bd-18111fbc5e1a,intrigued,positive,45,audio,education
1384,f08bdab2-b888-484e-8fd9-919e6ed86c12,427fa55b-7f49-4981-bcd7-59fee8efb512,love,positive,65,audio,education
1385,f08bdab2-b888-484e-8fd9-919e6ed86c12,df1e7940-d514-40aa-af3a-e742792c4b5e,love,positive,65,audio,education
1386,f08bdab2-b888-484e-8fd9-919e6ed86c12,a94a7d87-65df-4c21-847a-0e8af6cb5c02,love,positive,65,audio,education
1387,f08bdab2-b888-484e-8fd9-919e6ed86c12,f3eb7ee0-7788-43a0-9686-1c399260b17e,adore,positive,72,audio,education
1388,f08bdab2-b888-484e-8fd9-919e6ed86c12,1add9169-fda0-4da2-82a0-4de3bf7ed8ca,adore,positive,72,audio,education
1389,f08bdab2-b888-484e-8fd9-919e6ed86c12,85eca06e-b8db-4fd9-b083-da47572c40b2,adore,positive,72,audio,education
1390,f08bdab2-b888-484e-8fd9-919e6ed86c12,56b8948a-68bd-425f-b842-eabe6bcfacca,adore,positive,72,audio,education
1391,258bb775-3c35-4eec-90f3-8b75a52e466a,b09e3125-2162-443b-bea0-25895b7605bc,disgust,negative,0,photo,education
1392,258bb775-3c35-4eec-90f3-8b75a52e466a,4ef2c812-b152-4a72-a443-f4ff787d7b0d,dislike,negative,10,photo,education
1393,258bb775-3c35-4eec-90f3-8b75a52e466a,fe0e2711-bad0-4a0a-90fa-b2d9e8c773a8,scared,negative,15,photo,education
1394,258bb775-3c35-4eec-90f3-8b75a52e466a,37867a23-d07b-4990-8fa8-d694cf7d3b1b,scared,negative,15,photo,education
1395,258bb775-3c35-4eec-90f3-8b75a52e466a,30be2156-59d1-451e-beea-1a3690200a2b,interested,positive,30,photo,education
1396,258bb775-3c35-4eec-90f3-8b75a52e466a,95f4bf3f-7eb7-429a-9f48-0f7cbdf0beaa,interested,positive,30,photo,education
1397,258bb775-3c35-4eec-90f3-8b75a52e466a,939dbcf5-024b-4e63-9e7e-2f15c8b346ba,peeking,neutral,35,photo,education
1398,258bb775-3c35-4eec-90f3-8b75a52e466a,5fbf758a-376b-472c-8aca-a87ff1db3e6d,peeking,neutral,35,photo,education
1399,258bb775-3c35-4eec-90f3-8b75a52e466a,4bc62825-3109-4796-9465-1bf853165347,peeking,neutral,35,photo,education
1400,258bb775-3c35-4eec-90f3-8b75a52e466a,542041fb-f361-4353-b0f0-442c1585317a,cherish,positive,70,photo,education
1401,258bb775-3c35-4eec-90f3-8b75a52e466a,d3aa94aa-3e81-49e4-915a-d269e4f42f29,hate,negative,5,photo,education
1402,258bb775-3c35-4eec-90f3-8b75a52e466a,8c9c5ee7-9c8c-4842-bbd1-1d1e51da8164,indifferent,neutral,20,photo,education
1403,258bb775-3c35-4eec-90f3-8b75a52e466a,2f112802-2501-45b5-a9d9-470cda6ef23e,indifferent,neutral,20,photo,education
1404,258bb775-3c35-4eec-90f3-8b75a52e466a,2a41e628-4cc5-4765-af2e-8b3dec750c0b,indifferent,neutral,20,photo,education
1405,258bb775-3c35-4eec-90f3-8b75a52e466a,08c64787-e47b-4a7f-b00b-5590eb5fbc3a,indifferent,neutral,20,photo,education
1406,258bb775-3c35-4eec-90f3-8b75a52e466a,dab237a2-dcc9-4322-a9b6-b2d16ee38c78,super love,positive,75,photo,education
1407,258bb775-3c35-4eec-90f3-8b75a52e466a,8665a934-dc22-482b-9289-2e2c9d6a4095,super love,positive,75,photo,education
1408,258bb775-3c35-4eec-90f3-8b75a52e466a,22056f9e-4654-44e9-930d-2fabdeb80f95,super love,positive,75,photo,education
1409,258bb775-3c35-4eec-90f3-8b75a52e466a,de1d478e-3552-4223-b039-d3086cc485ec,super love,positive,75,photo,education
1410,258bb775-3c35-4eec-90f3-8b75a52e466a,72d2587e-8fae-4626-a73d-352e6465ba0f,worried,negative,12,photo,education
1411,258bb775-3c35-4eec-90f3-8b75a52e466a,8c9c5ee7-9c8c-4842-bbd1-1d1e51da8164,like,positive,50,photo,education
1412,258bb775-3c35-4eec-90f3-8b75a52e466a,4cff698b-def1-497c-a78e-75058de67fe8,like,positive,50,photo,education
1413,258bb775-3c35-4eec-90f3-8b75a52e466a,b76ebf8d-3f04-4e7f-aec8-22575f68d9e2,like,positive,50,photo,education
1414,258bb775-3c35-4eec-90f3-8b75a52e466a,48bed4d7-0329-472c-96d9-b23a103eb834,heart,positive,60,photo,education
1415,258bb775-3c35-4eec-90f3-8b75a52e466a,425b7021-0409-4358-af39-2bff14197d0a,heart,positive,60,photo,education
1416,258bb775-3c35-4eec-90f3-8b75a52e466a,77a7b81e-96f7-4e5a-92c7-5b07f7333913,heart,positive,60,photo,education
1417,258bb775-3c35-4eec-90f3-8b75a52e466a,ef629f00-391d-4a79-af74-77a9afdbbd41,want,positive,70,photo,education
1418,258bb775-3c35-4eec-90f3-8b75a52e466a,23a48585-f2cf-4a20-8d30-f49361d5625c,intrigued,positive,45,photo,education
1419,258bb775-3c35-4eec-90f3-8b75a52e466a,392bf6a1-dd73-48a5-9fd9-431749f2a8ef,intrigued,positive,45,photo,education
1420,258bb775-3c35-4eec-90f3-8b75a52e466a,a710ab29-b72a-42c8-a79b-42e63d4a8bfd,intrigued,positive,45,photo,education
1421,258bb775-3c35-4eec-90f3-8b75a52e466a,07061727-dc05-4411-ab78-79f95b1869a9,intrigued,positive,45,photo,education
1422,258bb775-3c35-4eec-90f3-8b75a52e466a,7e263bf1-e036-4cc8-9cb8-9beec89027a3,intrigued,positive,45,photo,education
1423,258bb775-3c35-4eec-90f3-8b75a52e466a,3eb6dad3-c017-4e77-8920-fbdea84b0acc,love,positive,65,photo,education
1424,258bb775-3c35-4eec-90f3-8b75a52e466a,8c9c5ee7-9c8c-4842-bbd1-1d1e51da8164,adore,positive,72,photo,education
1425,258bb775-3c35-4eec-90f3-8b75a52e466a,69f2735b-eee6-4fc1-a934-b31c20beb780,adore,positive,72,photo,education
1426,258bb775-3c35-4eec-90f3-8b75a52e466a,425b7021-0409-4358-af39-2bff14197d0a,adore,positive,72,photo,education
